REF_DATE,GEO,DGUID,Type of structure,Type of unit,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,POP
2010,"Kelowna, British Columbia",2011S0503915,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824328,169.1.4,1018.0,,,,0,181420.0
2010,"Kelowna, British Columbia",2011S0503915,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824462,169.4.1,587.0,,,,0,181420.0
2010,"Kelowna, British Columbia",2011S0503915,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824650,169.4.2,741.0,,,,0,181420.0
2010,"Kelowna, British Columbia",2011S0503915,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824838,169.4.3,897.0,,,,0,181420.0
2010,"Kelowna, British Columbia",2011S0503915,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825026,169.4.4,1045.0,,,,0,181420.0
2010,"Nanaimo, British Columbia",2011S0504938,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822860,172.3.1,520.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822994,172.3.2,648.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823128,172.3.3,792.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823262,172.3.4,962.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823530,172.2.2,659.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823664,172.2.3,816.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823798,172.2.4,973.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823932,172.1.1,519.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824066,172.1.2,648.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824200,172.1.3,789.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824334,172.1.4,957.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824468,172.4.1,521.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824656,172.4.2,649.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824844,172.4.3,791.0,,,,0,99281.0
2010,"Nanaimo, British Columbia",2011S0504938,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825032,172.4.4,969.0,,,,0,99281.0
2010,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v4419524,191.3.1,488.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v4419527,191.3.2,637.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v4419530,191.3.3,726.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v4419533,191.3.4,892.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v4419548,191.1.1,488.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v4419551,191.1.2,625.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v4419554,191.1.3,718.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v4419557,191.1.4,800.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v4419512,191.4.1,488.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v4419515,191.4.2,620.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v4419518,191.4.3,714.0,,,,0,27840.0
2010,"Parksville, British Columbia",2011S0504939,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v4419521,191.4.4,800.0,,,,0,27840.0
2010,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3872744,174.3.1,541.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872772,174.3.2,663.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3872800,174.3.3,782.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3872828,174.3.4,1048.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3872912,174.2.3,766.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3872940,174.2.4,1067.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3872968,174.1.1,543.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3872996,174.1.2,663.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3873024,174.1.3,783.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3873052,174.1.4,926.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824522,174.4.1,541.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824710,174.4.2,661.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824898,174.4.3,778.0,,,,0,42909.0
2010,"Penticton, British Columbia",2011S0504913,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825086,174.4.4,848.0,,,,0,42909.0
2010,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822920,175.3.1,448.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823054,175.3.2,505.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823188,175.3.3,649.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823322,175.3.4,768.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823590,175.2.2,471.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823724,175.2.3,712.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823858,175.2.4,770.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823992,175.1.1,447.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824126,175.1.2,506.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824260,175.1.3,644.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824394,175.1.4,762.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824576,175.4.1,452.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824764,175.4.2,510.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824952,175.4.3,654.0,,,,0,25447.0
2010,"Port Alberni, British Columbia",2011S0504940,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825140,175.4.4,766.0,,,,0,25447.0
2010,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822921,176.3.1,429.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823055,176.3.2,560.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823189,176.3.3,642.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823323,176.3.4,787.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823993,176.1.1,429.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824127,176.1.2,561.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824261,176.1.3,644.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824395,176.1.4,783.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824577,176.4.1,429.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824765,176.4.2,567.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824953,176.4.3,649.0,,,,0,16901.0
2010,"Powell River, British Columbia",2011S0504945,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825141,176.4.4,782.0,,,,0,16901.0
2010,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822863,177.3.1,500.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3822997,177.3.2,599.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823131,177.3.3,708.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823265,177.3.4,816.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Row structures of three units and over,One bedroom units,Dollars,81,units,0,v3823533,177.2.2,721.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Row structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823667,177.2.3,691.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823801,177.2.4,866.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823935,177.1.1,502.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824069,177.1.2,592.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824203,177.1.3,709.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824337,177.1.4,794.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,Bachelor units,Dollars,81,units,0,v3824471,177.4.1,502.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,One bedroom units,Dollars,81,units,0,v3824659,177.4.2,593.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,Two bedroom units,Dollars,81,units,0,v3824847,177.4.3,709.0,,,,0,85875.0
2010,"Prince George, British Columbia",2011S0504970,Apartment structures of six units and over,Three bedroom units,Dollars,81,units,0,v3825035,177.4.4,794.0,,,,0,85875.0
2010,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3822923,178.3.1,443.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3823057,178.3.2,536.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3823191,178.3.3,646.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Row and apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823325,178.3.4,653.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Row structures of three units and over,Three bedroom units,Dollars,81,units,0,v3823861,178.2.4,666.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,Bachelor units,Dollars,81,units,0,v3823995,178.1.1,443.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,One bedroom units,Dollars,81,units,0,v3824129,178.1.2,538.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,Two bedroom units,Dollars,81,units,0,v3824263,178.1.3,645.0,,,,0,14202.0
2010,"Prince Rupert, British Columbia",2011S0504955,Apartment structures of three units and over,Three bedroom units,Dollars,81,units,0,v3824397,178.1.4,635.0,,,,0,14202.0
